Gemeinde_Name,Einwohner,Einwohneraenderung,Bevoelkerungsdichte_pro_km2,Auslaender_in_prozent,Zero_to_Nineteen,Twenty_to_Sixtyfour,Sixtyfive_and_more,Marriage, Divorce,Birth,Death,Household,Household_size_average,area,settled_area_percentage,settled_area_chagne_in_ha,agricultural_area_percentage,agricultural_area_change_in_ha,woods_area_percentage,unproductive_area_percentage,Workers_total,first_sector_Workers_total,second_sector_Workers_total,third_sector_Workers_total,Workplaces_total,first_sector_Workplaces_total,second_sector_Workplaces_total,third_sector_Workplaces_total,Empty_Appartments_Number,New_homes_per_1000_inhabitants,Socialsecurity_in_Percent,FDP,CVP,SP,SVP,EVP_CSP,GLP,BDP,PdA_Sol,GPS,Small_parties,title_de_CH,title_fr_CH,title_it_CH,title_rm_CH,date,shortcode,domain,status,type,district,entity_id,counted,yeas,nays,invalid,empty,eligible_voters,expats,total_votes,Wahlbeteiligung,Yes_ratio,No_ratio,Famous_Person_list,Famous_Person_count,Bevoelkerungsdichte_normalized_inverse,Auslaender_in_prozent_normalized_inverse,Buenzli_Rank_ranking_1,Bevoelkerungsdichte_normalized,Einwohner_normalized,Socialising_Rank_ranking_2,famous_person_count_district,inhabitants_district,famous_people_per_capita,third_sector_Workers_ratio,third_sector_Workers_total_normalized,famous_people_per_capita_normalized,New_homes_per_1000_inhabitants_normalized,Famous_People_relation_to_third_sector_and_new_homes_ranking_3
Tschiertschen-Praden,307,-0.3246753247,11.0670511896,8.7947882736,17.2638436482,56.0260586319,26.7100977199,3.2679738562,0.0,13.0718954248,9.8039215686,143,2.1118881119,27.74,1.3309352518,10,46.726618705,-63,33.309352518,18.6330935252,133,20,16,97,41,9,7,25,1.4953271028,3.1446540881,1.97,15.2083333333,7.5,5.625,38.5416666667,*,5.625,18.9583333333,*,8.5416666667,*,Änderung vom 19. März 2021 des Covid-19-Gesetzes,Modification du 19 mars 2021 de la loi COVID-19,Modifica del 19 marzo 2021 della legge COVID-19,Midada dals 19 da mars 2021 da la Lescha COVID-19,2021-11-28,E3,federation,final,proposal,Plessur,3932,True,87,67,0,1,232,0.0,154,0.6637931034482759,0.564935064935065,0.435064935064935,"Peter Zinsli (1934–2011), Komponist, Kapellmeister und Schwyzerörgelispieler",1.0,0.9853401506549151,0.854738755140847,86.20948985129722,0.014659849345084925,0.0068594885090064546,8.186723132516448,76.0,42446,0.0017905102954341987,0.7293233082706767,0.0031885765778255294,0.2959876292015952,0.09453616352360078,19.409260597638323
Trimmis,3310,9.4938802514,77.2101702822,11.8429003021,21.2084592145,61.5709969789,17.2205438066,3.0238887209,2.1167221046,8.1644995464,7.8621106743,1397,2.3042233357,42.87,3.661380597,30,32.7192164179,-111,45.3358208955,18.2835820896,1203,76,655,472,229,29,61,139,0.5069708492,6.3965884861,0.67,8.0290537888,13.5453474676,15.096191598,45.2689438555,*,9.1676482136,5.7126030624,*,3.1802120141,*,Änderung vom 19. März 2021 des Covid-19-Gesetzes,Modification du 19 mars 2021 de la loi COVID-19,Modifica del 19 marzo 2021 della legge COVID-19,Midada dals 19 da mars 2021 da la Lescha COVID-19,2021-11-28,E3,federation,final,proposal,Landquart,3945,True,933,773,27,5,2434,0.0,1706,0.7009038619556286,0.5468933177022274,0.4531066822977725,"Bartholomäus Anhorn der Ältere (1566–1642), evangelisch-reformierter Pfarrer und Historiker in Graubünden und Appenzell, in Trimmis 1614|Hans Ryffel (1878–1949), Direktor der Eidgenössischen Finanzkontrolle",2.0,0.8884420669371739,0.7723941297275055,79.529346626176,0.1115579330628261,0.08795808690485836,15.982944767739568,25.0,25402,0.0009841744744508306,0.3923524522028263,0.016185491976570893,0.16269298766739915,0.19229744136357355,13.344198095556829
Untervaz,2521,6.0134566863,90.9451659452,10.4720349068,21.856406188,62.356207854,15.787385958,2.7766759223,2.3800079334,4.3633478778,8.3300277668,1068,2.345505618,27.72,5.9588299025,29,39.183820874,-56,45.5399061033,9.3174431203,737,97,315,325,159,22,41,96,2.4737631184,2.7866242038,0.56,6.6037735849,14.6226415094,24.0860849057,38.4433962264,*,6.3089622642,5.1002358491,*,4.8349056604,*,Änderung vom 19. März 2021 des Covid-19-Gesetzes,Modification du 19 mars 2021 de la loi COVID-19,Modifica del 19 marzo 2021 della legge COVID-19,Midada dals 19 da mars 2021 da la Lescha COVID-19,2021-11-28,E3,federation,final,proposal,Landquart,3946,True,662,604,8,0,1963,0.0,1266,0.6449312277126846,0.5229067930489731,0.4770932069510268,"Samuel Plattner (1838–1908), Jurist, Journalist und Bühnenautor|Josef Hug (1903–1985), Korbflechter, Hausierer und Schriftsteller; stammte aus Untervaz",2.0,0.8683206275815103,0.8094280039462434,79.96796616645638,0.1316793724184897,0.06665046315050366,16.540441144231764,25.0,25402,0.0009841744744508306,0.44097693351424694,0.01109070114026271,0.16269298766739915,0.08377289012682128,11.4165771220971
Zizers,3490,9.4043887147,316.9845594914,15.1862464183,20.2005730659,60.6876790831,19.111747851,4.6216060081,2.8885037551,8.6655112652,8.6655112652,1526,2.250982962,11.01,14.598540146,35,39.0510948905,-35,38.0474452555,8.302919708,1397,56,526,815,234,22,54,158,0.2358490566,6.0993319779,1.69,12.1119370354,18.1679055531,15.6318320944,32.0288587669,*,8.2422387407,8.9855706165,*,4.8316571928,*,Änderung vom 19. März 2021 des Covid-19-Gesetzes,Modification du 19 mars 2021 de la loi COVID-19,Modifica del 19 marzo 2021 della legge COVID-19,Midada dals 19 da mars 2021 da la Lescha COVID-19,2021-11-28,E3,federation,final,proposal,Landquart,3947,True,896,711,16,5,2562,0.0,1607,0.6272443403590945,0.5575606720597387,0.4424393279402613,"Bartholomäus Anhorn der Ältere (1566–1642), evangelisch-reformierter Pfarrer und Historiker in Graubünden und Appenzell, in Zizers 1612–1614|Rudolf von Salis-Zizers (1779–1840), Feldmarschalleutnant in österreichischen Diensten|Leonz Held (1844–1925), in Zizers geborener Topograf, Kartograf, Geodät und Offizier|Zita von Bourbon-Parma (1892–1989), als Gemahlin Kaiser Karls I. von 1916 bis 1918 letzte Kaiserin von Österreich und Königin von Ungarn, lebte von 1962 bis zu ihrem Tod am 14. März 1989 in Zizers",4.0,0.537178335233861,0.6820737671583124,62.94668997811074,0.46282166476613895,0.09281914175376056,32.37570168572873,25.0,25402,0.0009841744744508306,0.5833929849677881,0.028073337261289986,0.16269298766739915,0.18336116758580212,13.472643255904085
Fläsch,835,40.1006711409,41.8756268806,10.0598802395,17.245508982,65.3892215569,17.3652694611,4.8959608323,2.4479804162,14.6878824969,2.4479804162,387,2.1472868217,19.94,2.5062656642,8,34.6365914787,-15,42.7568922306,20.1002506266,289,106,12,171,72,25,8,39,2.0979020979,23.2558139535,X,18.2476466329,6.0101375815,12.0202751629,34.9022447502,*,13.6857349747,8.6169442433,*,6.5170166546,*,Änderung vom 19. März 2021 des Covid-19-Gesetzes,Modification du 19 mars 2021 de la loi COVID-19,Modifica del 19 marzo 2021 della legge COVID-19,Midada dals 19 da mars 2021 da la Lescha COVID-19,2021-11-28,E3,federation,final,proposal,Landquart,3951,True,255,171,9,3,646,0.0,426,0.6594427244582043,0.5985915492957746,0.4014084507042254,"Bartholomäus Anhorn der Ältere (1566–1642), evangelisch-reformierter Pfarrer und Historiker in Graubünden und Appenzell, in Fläsch 1586–1612|Bartholomäus Anhorn der Jüngere (1616–1700), evangelisch-reformierter Pfarrer und Historiker in Graubünden, Appenzell, St. Gallen, Pfalz, Thurgau und Zürich|Köbi Gantenbein (* 1956), Journalist, Buchautor, Chefredaktor Hochparterre und Verleger|Andreas Caminada (* 1977), Koch, wohnte bis 2019 in Fläsch",4.0,0.9402063258899914,0.820562345917224,82.96022696658842,0.05979367411000858,0.021118582732452942,10.254860337060762,25.0,25402,0.0009841744744508306,0.5916955017301038,0.005753301216511282,0.16269298766739915,0.6991279069777929,21.547954738059094
Jenins,895,5.2941176471,84.9146110057,10.8379888268,18.3240223464,64.469273743,17.2067039106,5.6148231331,1.1229646266,7.8607523863,2.2459292532,381,2.3333333333,10.54,4.0952380952,13,42.6666666667,-27,41.3333333333,11.9047619048,270,122,23,125,88,33,12,43,0.8658008658,2.2321428571,X,17.1704957678,6.3482466747,16.3240628779,36.8802902056,*,9.7339782346,8.5247883918,*,5.0181378476,*,Änderung vom 19. März 2021 des Covid-19-Gesetzes,Modification du 19 mars 2021 de la loi COVID-19,Modifica del 19 marzo 2021 della legge COVID-19,Midada dals 19 da mars 2021 da la Lescha COVID-19,2021-11-28,E3,federation,final,proposal,Landquart,3952,True,292,211,9,2,714,0.0,503,0.7044817927170869,0.5805168986083499,0.4194831013916501,0,0.0,0.8771552459879091,0.7995417733290001,80.69824850246873,0.12284475401209095,0.02273893434875368,13.55790113654605,25.0,25402,0.0009841744744508306,0.46296296296296297,0.004159012927598516,0.16269298766739915,0.06710379464163585,10.977019472381846
Maienfeld,3006,17.6977290525,92.9786575936,10.379241517,18.4298070526,62.3419827013,19.2282102462,8.4019492522,2.0164678205,12.0988069232,7.393715342,1343,2.2107222636,32.33,5.7769539697,21,43.0954587581,-67,31.9431572444,19.1844300278,2010,162,514,1334,354,55,52,247,1.4211886305,2.0979020979,0.54,20.6647116325,8.4848484848,12.0039100684,32.0234604106,*,11.6715542522,9.2277614858,*,5.9237536657,*,Änderung vom 19. März 2021 des Covid-19-Gesetzes,Modification du 19 mars 2021 de la loi COVID-19,Modifica del 19 marzo 2021 della legge COVID-19,Midada dals 19 da mars 2021 da la Lescha COVID-19,2021-11-28,E3,federation,final,proposal,Landquart,3953,True,1026,625,9,7,2390,0.0,1651,0.6907949790794979,0.6214415505754088,0.3785584494245911,"Johannes Comander (um 1484–1557), Theologe und Reformator|Hortensia Gugelberg von Moos (1659–1715), Ärztin und Schriftstellerin|Michael Kuoni (1839–1891), Chef des Eidg. Telegraphenbüros und Mundartautor|Theophil Sprecher von Bernegg (1850–1927), Generalstabschef der Schweizerischen Armee während des Ersten Weltkrieges|Hermann Mooser (1891–1971), Biologe und Mediziner|Fritz Tanner (1923–1996), Theologe und Eheberater|Konrad Grebel (1498–1526), Mitbegründer der Täuferbewegung, verstarb in Maienfeld an der Pest|Johann Conrad Meyer (1544–18. Juni 1604), Bürgermeister in Schaffhausen, flüchtete nach einem Konkurs nach Maienfeld und wurde Schullehrer|Bartholomäus Anhorn der Ältere (1566–1642), evangelisch-reformierter Pfarrer und Historiker in Graubünden und Appenzell, in Maienfeld 1596–1621|Antonio Molina (* um 1585 in Buseno; † nach 29. Dezember 1650 ebenda), Sohn des Orazio, studierte in Paris, Oberst im Dienst der Franzosen, Oberbürgermeister im Traona (1613–1615), Landvogt im Maienfeld (1630–1631) (1641–1643)|John Knittel (1891–1970), Schriftsteller, lebte nach 1938 in Maienfeld|Hansjörg Trachsel (* 1948), Politiker, wohnt in Maienfeld|Armon Orlik (* 1995), Schwinger, wohnt in Maienfeld",13.0,0.8653416110686946,0.8119348136869848,80.77668804669167,0.1346583889313054,0.07974830538226796,15.517470171220596,25.0,25402,0.0009841744744508306,0.663681592039801,0.04606106817315357,0.16269298766739915,0.06306818181818183,11.887473881053896
Malans,2419,9.3086308179,212.1929824561,8.3505580819,19.8429102935,61.3063249277,18.8507647788,4.1684035015,2.5010421009,6.6694456023,5.835764902,1027,2.3398247322,11.4,7.0298769772,20,40.3339191564,-23,43.7609841828,8.8752196837,793,148,243,402,234,38,44,152,1.8151815182,20.5040580948,0.42,20.7747240857,6.535381952,23.3499242588,23.5663276347,*,11.3178965592,6.9465483662,*,7.5091971435,*,Änderung vom 19. März 2021 des Covid-19-Gesetzes,Modification du 19 mars 2021 de la loi COVID-19,Modifica del 19 marzo 2021 della legge COVID-19,Midada dals 19 da mars 2021 da la Lescha COVID-19,2021-11-28,E3,federation,final,proposal,Landquart,3954,True,873,490,19,10,1869,0.0,1363,0.729266987693954,0.640498899486427,0.359501100513573,0,0.0,0.6906954832574511,0.8667396161298161,79.10142715287964,0.3093045167425489,0.0638958654027924,22.768744187980886,25.0,25402,0.0009841744744508306,0.5069356872635561,0.013759401102138425,0.16269298766739915,0.6164032464755415,20.3560193936862
Landquart,8926,7.7238715906,473.276776246,21.1180820076,19.7961012772,61.5505265516,18.6533721712,4.7151277014,2.1330339601,8.9811956217,9.3179904575,3874,2.274651523,18.86,15.0634249471,62,34.6723044397,-58,45.5073995772,4.7568710359,6274,218,2037,4019,651,31,98,522,0.9824561404,2.5991637473,2.83,10.5363028064,12.8632777389,18.2362928193,34.8147408369,*,10.5962249076,7.620093878,*,5.3330670129,*,Änderung vom 19. März 2021 des Covid-19-Gesetzes,Modification du 19 mars 2021 de la loi COVID-19,Modifica del 19 marzo 2021 della legge COVID-19,Midada dals 19 da mars 2021 da la Lescha COVID-19,2021-11-28,E3,federation,final,proposal,Landquart,3955,True,2072,1638,73,16,5871,0.0,3710,0.6319196048373361,0.5584905660377358,0.4415094339622641,0,0.0,0.30821398472725003,0.5218254642588916,47.60910438291399,0.69178601527275,0.23962299819060737,48.428014545755005,25.0,25402,0.0009841744744508306,0.6405801721389863,0.1391189824281704,0.16269298766739915,0.07813736015328439,14.309978185922665
Grüsch,2116,13.5802469136,48.8683602771,7.4196597353,20.3686200378,59.9243856333,19.7069943289,4.7709923664,1.4312977099,10.0190839695,10.4961832061,916,2.2914847162,43.3,2.8881700555,27,42.7449168207,-108,45.4482439926,8.9186691312,1300,129,755,416,178,45,22,111,1.9900497512,16.393442623,0.53,10.6486796785,4.7646383467,12.8013777268,43.8576349024,*,10.7347876005,11.251435132,*,5.9414466131,*,Änderung vom 19. März 2021 des Covid-19-Gesetzes,Modification du 19 mars 2021 de la loi COVID-19,Modifica del 19 marzo 2021 della legge COVID-19,Midada dals 19 da mars 2021 da la Lescha COVID-19,2021-11-28,E3,federation,final,proposal,Prättigau/Davos,3961,True,583,580,5,5,1659,0.0,1163,0.7010247136829415,0.5012897678417885,0.4987102321582115,"Bartholomäus Anhorn der Jüngere (1616–1700), 1634 evangelisch-reformierter Pfarrer und Historiker in Grüsch",1.0,0.9299621391119036,0.8918877979984458,87.1499586279899,0.07003786088809641,0.05571308974047368,13.623084001232058,102.0,26089,0.003909693740656982,0.32,0.014244619277024919,0.6463079180009688,0.4928278688544303,47.32464734409588
Schiers,2705,6.1200470773,43.8696075251,17.5600739372,20.8133086876,60.3696857671,18.8170055453,4.8291233284,1.1144130758,9.6582466568,9.2867756315,1187,2.2569502949,61.66,2.397926118,28,36.0337005833,-153,45.4633830201,16.1049902787,1505,100,343,1062,226,42,41,143,3.5258358663,4.2097206276,0.86,11.1305872042,5.5214723926,18.930762489,43.1492842536,*,8.5597429156,7.8001752848,*,4.9079754601,*,Änderung vom 19. März 2021 des Covid-19-Gesetzes,Modification du 19 mars 2021 de la loi COVID-19,Modifica del 19 marzo 2021 della legge COVID-19,Midada dals 19 da mars 2021 da la Lescha COVID-19,2021-11-28,E3,federation,final,proposal,Prättigau/Davos,3962,True,568,654,10,4,1896,0.0,1222,0.6445147679324894,0.4648117839607201,0.5351882160392799,"Andrea Clavadetscher (* 1960), Radsportler|Theophil Forchhammer (1847–1923), Komponist, Organist und Kirchenmusiker|Eduard Imhof (1895–1986), Kartograf|Manuel Pleisch (* 1990), Skirennfahrer|Mathias Rüegg (* 1952), Pianist, Komponist, Arrangeur und Bandleader|Rudolf Schmid (1914–2012), Weihbischof im Bistum Augsburg|Andreas Victor Walser (* 1976), Althistoriker",7.0,0.9372851920506299,0.6179449109968493,71.81753048022568,0.06271480794937015,0.07161954144049258,14.472544491110002,102.0,26089,0.003909693740656982,0.7056478405315615,0.03663397220393027,0.6463079180009688,0.12655472636735157,41.742513204272356
Seewis im Prättigau,1370,-1.2968299712,27.6042716099,10.2189781022,20.5839416058,60.2189781022,19.197080292,5.8997050147,0.7374631268,11.0619469027,7.3746312684,574,2.3797909408,49.63,1.875,16,41.0080645161,-117,35.0403225806,22.0766129032,522,81,212,229,99,30,20,49,1.0165184244,0.0,1.79,10.7392607393,6.8931068931,15.4345654346,38.7112887113,*,10.0899100899,11.7882117882,*,6.3436563437,*,Änderung vom 19. März 2021 des Covid-19-Gesetzes,Modification du 19 mars 2021 de la loi COVID-19,Modifica del 19 marzo 2021 della legge COVID-19,Midada dals 19 da mars 2021 da la Lescha COVID-19,2021-11-28,E3,federation,final,proposal,Prättigau/Davos,3972,True,367,384,8,1,1069,0.0,751,0.7025257249766137,0.488681757656458,0.511318242343542,"Bartholomäus Anhorn der Jüngere (1616–1700), evangelisch-reformierter Pfarrer und Historiker, 1634 in Seewis.|Michael Kuoni (1839–1891), Chef des Eidg. Telegraphenbüros und Mundartautor, lebte und wirkte in Seewis.|Peter Walser (1871–1938), reformierter Geistlicher, Schulleiter und Präsident des Schulrats, wurde in Seewies geboren.|Paul Held (1891–1953), Architekt und Grafiker, wurde in Seewis-Pardisla geboren.",4.0,0.9611135192119439,0.816264323473954,84.07626491124608,0.03888648078805607,0.035566717977801185,11.640786135021026,102.0,26089,0.003909693740656982,0.4386973180076628,0.007763490798183898,0.6463079180009688,0.0,38.95962319868242
Breil/Brigels,1728,-8.2802547771,17.8919030855,8.2175925926,18.1134259259,57.0023148148,24.8842592593,0.5738880918,1.1477761836,6.8866571019,9.1822094692,761,2.2312746386,96.58,2.3089666598,55,36.6431973493,-166,24.3321598675,36.7156761234,725,151,146,428,191,52,28,111,0.8924377642,5.6053811659,0.51,4.1338582677,46.5223097113,6.8897637795,27.2965879265,*,3.937007874,7.5131233596,*,3.7073490814,*,Änderung vom 19. März 2021 des Covid-19-Gesetzes,Modification du 19 mars 2021 de la loi COVID-19,Modifica del 19 marzo 2021 della legge COVID-19,Midada dals 19 da mars 2021 da la Lescha COVID-19,2021-11-28,E3,federation,final,proposal,Surselva,3981,True,492,396,3,6,1383,0.0,888,0.6420824295010846,0.5540540540540541,0.4459459459459459,"Die Familie de Latour (vom Turm) zählte von 1473 bis 1900 neben den von Castelberg in Disentis und de Mont in Vella zu den bedeutendsten Familien der Surselva. Sie waren Offiziere in französischen Diensten, seit dem 15. Jahrhundert ausgebildete Juristen und Politiker des Cadi, des Grauen Bundes und des Kantons Graubünden.|Caspar Theodosius de Latour (1782–1855), päpstlicher General|Giacun Hasper Muoth (1844–1906), surselvischer Dichter und Historiograph|Sep Mudest Nay (1892–1945), surselvischer Dichter|Bernard Cathomas (* 1946), Sprachwissenschaftler|Arno Camenisch (* 1978), surselvischer Dichter|Franz Cahannes, (1951–2021), ehemaliger Zürcher Kantonsrat und SP-PolitikerDie Persönlichkeiten der ehemaligen Gemeinden Andiast und Waltensburg/Vuorz siehe dort.",7.0,0.9753419062503192,0.8703316735433679,86.37932026817396,0.024658093749680744,0.04523481595506225,10.24175339243648,25.0,21289,0.0011743153741368782,0.5903448275862069,0.014660520569784771,0.1941250069391363,0.16851177130003728,14.798108751310446
Disentis/Mustér,2046,-3.0791094268,22.4859874712,14.027370479,17.1065493646,55.1319648094,27.761485826,4.3625787688,0.9694619486,5.3320407174,10.6640814348,926,2.1533477322,90.99,1.5815485997,19,20.3844041735,-197,24.8434925865,53.1905546403,1162,80,300,782,193,32,29,132,0.6275212909,14.3403441683,0.67,2.8743891923,66.7720609371,5.23138833,13.2796780684,*,4.48404714,3.363035355,*,3.9954009773,*,Änderung vom 19. März 2021 des Covid-19-Gesetzes,Modification du 19 mars 2021 de la loi COVID-19,Modifica del 19 marzo 2021 della legge COVID-19,Midada dals 19 da mars 2021 da la Lescha COVID-19,2021-11-28,E3,federation,final,proposal,Surselva,3982,True,719,359,5,4,1559,0.0,1078,0.691468890314304,0.6669758812615956,0.3330241187384044,"Jakob Bundi (1565–1614), Abt von Kloster Disentis|Placidus a Spescha (1752–1833), Benediktinerpater|Placi Condrau (1819–1902), Politiker|Duri Sialm (1891–1961), Komponist|Flurin Maissen (1906–1999), Benediktinerpater|Pankraz Winiker (1925–2013), Abt von Kloster Disentis|Walter Wittmann (1935–2016), Wirtschaftswissenschaftler|Dumeni Columberg (* 1941), Politiker",8.0,0.9686116827664719,0.7133807546410373,78.62980556908789,0.03138831723352806,0.053822679521456154,8.988688365658108,25.0,21289,0.0011743153741368782,0.6729776247848537,0.026929608706200394,0.1941250069391363,0.4311065965599499,19.460967895492022
Medel (Lucmagn),355,-18.3908045977,2.6060784026,5.9154929577,9.014084507,66.7605633803,24.2253521127,0.0,0.0,2.7894002789,22.3152022315,149,2.3087248322,136.22,0.5505799442,19,18.2572309499,-229,16.6495375128,64.542651593,162,54,27,81,49,19,6,24,3.8095238095,0.0,X,4.3408360129,62.2186495177,8.3601286174,9.6463022508,*,6.1093247588,3.8585209003,*,5.4662379421,*,Änderung vom 19. März 2021 des Covid-19-Gesetzes,Modification du 19 mars 2021 de la loi COVID-19,Modifica del 19 marzo 2021 della legge COVID-19,Midada dals 19 da mars 2021 da la Lescha COVID-19,2021-11-28,E3,federation,final,proposal,Surselva,3983,True,143,74,0,0,313,0.0,217,0.6932907348242812,0.6589861751152074,0.3410138248847926,0,0.0,0.9977352729396756,0.9325228037667926,91.2214533028239,0.002264727060324396,0.008155769802047044,6.08829590363674,25.0,21289,0.0011743153741368782,0.5,0.002634041520812394,0.1941250069391363,0.0,11.708961385167136
Sumvitg,1121,-12.4902419984,11.0031409501,4.7279214987,13.9161462979,56.4674397859,29.6164139161,6.1430451953,0.0,7.8982009653,7.8982009653,485,2.2597938144,101.88,1.1194029851,17,22.7219167321,-181,29.3303220738,46.828358209,455,102,157,196,103,36,17,50,0.4672897196,0.0,X,2.3564064801,69.6980854197,4.3446244477,13.9543446244,*,2.8718703976,3.4241531664,*,3.3505154639,*,Änderung vom 19. März 2021 des Covid-19-Gesetzes,Modification du 19 mars 2021 de la loi COVID-19,Modifica del 19 marzo 2021 della legge COVID-19,Midada dals 19 da mars 2021 da la Lescha COVID-19,2021-11-28,E3,federation,final,proposal,Surselva,3985,True,375,246,8,2,960,0.0,621,0.646875,0.6038647342995169,0.3961352657004831,"Peter Bearth (1902–1989), Geologe, Professor für Petrographie an der Uni Basel und Autor|Jakob Bundi (1565–1614), Abt und Autor|Clau Maissen (1621–1678), Landrichter des Grauen Bundes|Georg Schmid von Grüneck (1851–1932), römisch-katholischer Bischof des Bistums Chur|Isabel Morf (* 1957), Autorin von Kriminalromanen|Leo Tuor (* 1959), Schriftsteller|Martin Candinas (* 1980), Politiker (2022/23 Nationalratspräsident)",7.0,0.985433777623562,0.964604999574751,91.7898633060269,0.014566222376438013,0.028842258770153124,8.339560960814106,25.0,21289,0.0011743153741368782,0.4307692307692308,0.0066197622430943055,0.1941250069391363,0.0,11.801961535353712
Tujetsch,1207,-30.311778291,9.013516541,12.0961060481,15.3272576636,55.4266777133,29.246064623,3.2719836401,0.81799591,5.7259713701,9.8159509202,581,2.0499139415,133.91,1.4112903226,50,24.9551971326,-347,12.6642771804,60.9692353644,680,42,163,475,143,18,22,103,0.3934794829,0.0,1.13,3.7054860443,57.4590952839,7.4109720885,20.9335899904,*,3.9461020212,3.5611164581,*,2.9836381136,*,Änderung vom 19. März 2021 des Covid-19-Gesetzes,Modification du 19 mars 2021 de la loi COVID-19,Modifica del 19 marzo 2021 della legge COVID-19,Midada dals 19 da mars 2021 da la Lescha COVID-19,2021-11-28,E3,federation,final,proposal,Surselva,3986,True,470,156,17,1,969,0.0,626,0.6460268317853457,0.7507987220447284,0.2492012779552715,"Paolo Dominici (* um 1555 in Rom; † 1618 in Lwiw), Bildhauer, Architekt|Baseli Berther (1858–1931), Benediktinerpater",2.0,0.9883485296825014,0.7655537865537883,81.24710503643286,0.011651470317498561,0.031164762753517514,5.8397978817001,25.0,21289,0.0011743153741368782,0.6985294117647058,0.016289467299760857,0.1941250069391363,0.0,12.027587986675933
Trun,1164,-5.6726094003,22.4277456647,9.2783505155,15.4639175258,59.0206185567,25.5154639175,3.4275921165,0.8568980291,5.1413881748,14.5672664953,521,2.1746641075,51.9,1.966075559,20,24.0362374711,-111,34.8882035466,39.1094834233,586,67,117,402,114,23,24,67,1.3398294762,2.5597269625,0.6,1.8666666667,60.5777777778,4.0888888889,21.3777777778,*,3.2888888889,4.0888888889,*,4.7111111111,*,Änderung vom 19. März 2021 des Covid-19-Gesetzes,Modification du 19 mars 2021 de la loi COVID-19,Modifica del 19 marzo 2021 della legge COVID-19,Midada dals 19 da mars 2021 da la Lescha COVID-19,2021-11-28,E3,federation,final,proposal,Surselva,3987,True,357,228,4,0,929,0.0,585,0.6297093649085038,0.6102564102564103,0.3897435897435897,0,0.0,0.9686970056166722,0.8416753403775495,84.4454177371112,0.0313029943833279,0.030003510761835318,9.056661628215759,25.0,21289,0.0011743153741368782,0.6860068259385665,0.013759401102138425,0.1941250069391363,0.0769517918102332,13.251082972235295
Obersaxen Mundaun,1165,2.1034180543,16.5577032405,8.2403433476,16.2231759657,56.9098712446,26.8669527897,2.5499362516,2.5499362516,5.9498512537,5.9498512537,523,2.1778202677,70.36,2.3751955625,38,53.4063433367,-126,24.8755511307,19.3429099701,604,94,135,375,143,43,10,90,0.291757841,2.5862068966,X,3.6856127886,46.4476021314,5.5506216696,30.0621669627,*,4.3960923623,7.0603907638,*,2.7975133215,*,Änderung vom 19. März 2021 des Covid-19-Gesetzes,Modification du 19 mars 2021 de la loi COVID-19,Modifica del 19 marzo 2021 della legge COVID-19,Midada dals 19 da mars 2021 da la Lescha COVID-19,2021-11-28,E3,federation,final,proposal,Surselva,3988,True,373,258,2,5,922,0.0,631,0.6843817787418656,0.5911251980982567,0.4088748019017432,0,0.0,0.9772964770363751,0.8697170628004459,87.11016730614615,0.022703522963624916,0.030030516622106998,8.975196712808804,25.0,21289,0.0011743153741368782,0.6208609271523179,0.01282362319342876,0.1941250069391363,0.07774784482911525,13.242515704680105
